,Player,Player_url,Duration_2020,Type_2020,Season
52,Fikayo Tomori,https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254,36,"Hip Injury , Meniscal Injury ,",2020
53,Thiago Silva,https://www.transfermarkt.com/thiago-silva/profil/spieler/29241,40,"Ligament Injury , Knee Injury , Corona virus , Knee Problems ,",2020
54,Jake Clarke-Salter,https://www.transfermarkt.com/jake-clarke-salter/profil/spieler/316551,186,"Hamstring Injury , Calf Injury ,",2020
55,Ben Chilwell,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,31,"Hamstring Injury , Hamstring Injury , Ruptured cruciate ligament ,",2020
56,Marcos Alonso,https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515,28,"Corona virus ,",2020
57,Emerson Palmieri,https://www.transfermarkt.com/emerson-palmieri/profil/spieler/181778,40,"Corona virus ,",2020
58,Reece James,https://www.transfermarkt.com/reece-james/profil/spieler/472423,259,"Hamstring Injury , Hamstring Injury , Thigh Problems , Ill , Hamstring Injury , Knee Injury ,",2020
59,César Azpilicueta,https://www.transfermarkt.com/cesar-azpilicueta/profil/spieler/57500,45,"Head Injury , Corona virus ,",2020
60,N'Golo Kanté,https://www.transfermarkt.com/ngolo-kante/profil/spieler/225083,246,"Groin Injury , Fitness , Hamstring Injury , Knee Problems , Knock , Corona virus , Knee Problems , Corona virus , Groin Injury , Muscle Injury ,",2020
61,Ethan Ampadu,https://www.transfermarkt.com/ethan-ampadu/profil/spieler/392771,255,"Groin Injury , Knock , Back Injury ,",2020
62,Mateo Kovacic,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,116,"Knock , Ill , Calf Problems , Rest ,",2020
63,Ross Barkley,https://www.transfermarkt.com/ross-barkley/profil/spieler/131978,57,"Hamstring Injury , Ill ,",2020
64,Mason Mount,https://www.transfermarkt.com/mason-mount/profil/spieler/346483,4,"Unknown Injury , Pelvis Injury ,",2020
65,Kai Havertz,https://www.transfermarkt.com/kai-havertz/profil/spieler/309400,25,"Knee Injury , Influenza , Corona virus ,",2020
66,Hakim Ziyech,https://www.transfermarkt.com/hakim-ziyech/profil/spieler/217111,40,"Rest , Achilles tendon problems , Shoulder Injury ,",2020
67,Callum Hudson-Odoi,https://www.transfermarkt.com/callum-hudson-odoi/profil/spieler/392768,98,"Unknown Injury , Knock , Knee Problems , Achilles tendon problems ,",2020
68,Izzy Brown,https://www.transfermarkt.com/izzy-brown/profil/spieler/245805,32,"Knee Injury ,",2020
69,Charly Musonda Jr.,https://www.transfermarkt.com/charly-musonda-jr-/profil/spieler/177862,759,"Muscle Injury ,",2020
70,Christian Pulisic,https://www.transfermarkt.com/christian-pulisic/profil/spieler/315779,172,"Knee Problems , Ill , Ankle Injury , Corona virus , Muscle Injury ,",2020
71,Timo Werner,https://www.transfermarkt.com/timo-werner/profil/spieler/170527,14,"Ankle problems , Cold ,",2020
72,Tammy Abraham,https://www.transfermarkt.com/tammy-abraham/profil/spieler/331726,126,"Cruciate Ligament Injury , Shoulder Injury , Eye Injury , Muscular problems , Shoulder Injury ,",2020
73,Olivier Giroud,https://www.transfermarkt.com/olivier-giroud/profil/spieler/82442,78,"Calf Problems , Distortion of the ankle , Torn Muscle Fibre ,",2020
74,David de Gea,https://www.transfermarkt.com/david-de-gea/profil/spieler/59377,3,"Knee Injury ,",2020
75,Joel Pereira,https://www.transfermarkt.com/joel-pereira/profil/spieler/192611,29,"Inguinal Hernia , Knock ,",2020
76,Lee Grant,https://www.transfermarkt.com/lee-grant/profil/spieler/13460,274,"Knock , Wirst Injury ,",2020
77,Victor Lindelöf,https://www.transfermarkt.com/victor-lindelof/profil/spieler/184573,14,"Back trouble , Ill , Corona virus ,",2020
78,Eric Bailly,https://www.transfermarkt.com/eric-bailly/profil/spieler/286384,174,"Dead Leg , Thigh Problems ,",2020
79,Axel Tuanzebe,https://www.transfermarkt.com/axel-tuanzebe/profil/spieler/342046,113,"Unknown Injury , Lumbago ,",2020
80,Phil Jones,https://www.transfermarkt.com/phil-jones/profil/spieler/117996,954,"Knee Injury , Knock , Knock , Ill ,",2020
81,Luke Shaw,https://www.transfermarkt.com/luke-shaw/profil/spieler/183288,91,"Muscle Injury , Unknown Injury , Leg Injury ,",2020
82,Brandon Williams,https://www.transfermarkt.com/brandon-williams/profil/spieler/507700,4,"Unknown Injury ,",2020
83,Aaron Wan-Bissaka,https://www.transfermarkt.com/aaron-wan-bissaka/profil/spieler/477758,37,"Back trouble , Ill , Hand Injury ,",2020
84,Diogo Dalot,https://www.transfermarkt.com/diogo-dalot/profil/spieler/357147,264,"Hamstring Injury , Groin Injury , Knock , Hip Injury , Knock , Unknown Injury ,",2020
85,Timothy Fosu-Mensah,https://www.transfermarkt.com/timothy-fosu-mensah/profil/spieler/315131,48,"Hamstring Injury ,",2020
86,Scott McTominay,https://www.transfermarkt.com/scott-mctominay/profil/spieler/315969,80,"Unknown Injury , Unknown Injury ,",2020
87,Nemanja Matic,https://www.transfermarkt.com/nemanja-matic/profil/spieler/74683,52,"Rest ,",2020
88,Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,299,"Unknown Injury , Hamstring Injury , Tear in the abductor muscle , Groin Strain , Thigh Muscle Strain ,",2020
89,Donny van de Beek,https://www.transfermarkt.com/donny-van-de-beek/profil/spieler/288255,32,"Knee Injury ,",2020
90,Jesse Lingard,https://www.transfermarkt.com/jesse-lingard/profil/spieler/141660,70,"Hamstring Injury , Bruise , Ill , Hamstring Injury , Ill , Knee Injury ,",2020
91,Marcus Rashford,https://www.transfermarkt.com/marcus-rashford/profil/spieler/258923,149,"Leg Injury , Muscle Injury ,",2020
92,Daniel James,https://www.transfermarkt.com/daniel-james/profil/spieler/319301,19,"Hamstring Injury , Unknown Injury ,",2020
93,Mason Greenwood,https://www.transfermarkt.com/mason-greenwood/profil/spieler/532826,18,"Corona virus , Unknown Injury , Bruise ,",2020
94,Anthony Martial,https://www.transfermarkt.com/anthony-martial/profil/spieler/182877,74,"Hip Injury , Unknown Injury , Back Injury ,",2020
95,Edinson Cavani,https://www.transfermarkt.com/edinson-cavani/profil/spieler/48280,81,"Muscle Injury , Ankle Injury , Calf Injury ,",2020
96,Odion Ighalo,https://www.transfermarkt.com/odion-ighalo/profil/spieler/62121,110,"Hamstring Injury , Unknown Injury ,",2020
97,Hugo Lloris,https://www.transfermarkt.com/hugo-lloris/profil/spieler/17965,128,"Knee Injury , Knock , Knock ,",2020
98,Davinson Sánchez,https://www.transfermarkt.com/davinson-sanchez/profil/spieler/341429,5,"Quarantine ,",2020
99,Eric Dier,https://www.transfermarkt.com/eric-dier/profil/spieler/175722,13,"Thigh Problems ,",2020
100,Joe Rodon,https://www.transfermarkt.com/joe-rodon/profil/spieler/297212,91,"Flu , Unknown Injury , Ankle Injury ,",2020
101,Japhet Tanganga,https://www.transfermarkt.com/japhet-tanganga/profil/spieler/346478,25,"Knock ,",2020
102,Sergio Reguilón,https://www.transfermarkt.com/sergio-reguilon/profil/spieler/282429,6,"Hamstring Injury ,",2020
103,Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,184,"Knee Injury , Thigh Muscle Strain , Ill , Shinbone injury ,",2020
104,Serge Aurier,https://www.transfermarkt.com/serge-aurier/profil/spieler/127032,22,"Calf Injury , Hip problems , Groin Injury , Foot Injury , Knock ,",2020
105,Matt Doherty,https://www.transfermarkt.com/matt-doherty/profil/spieler/171679,21,"Medial Collateral Ligament Tear , Unknown Injury ,",2020
106,Harry Winks,https://www.transfermarkt.com/harry-winks/profil/spieler/249126,8,"Ankle Injury ,",2020
107,Oliver Skipp,https://www.transfermarkt.com/oliver-skipp/profil/spieler/406638,50,"Foot Injury , Pubitis ,",2020
108,Tanguy Ndombélé,https://www.transfermarkt.com/tanguy-ndombele/profil/spieler/450936,85,"Influenza , Unknown Injury , Virus Infection , Knock , Knock ,",2020
109,Pierre-Emile Höjbjerg,https://www.transfermarkt.com/pierre-emile-hojbjerg/profil/spieler/167799,12,"Ankle Injury ,",2020
110,Gedson Fernandes,https://www.transfermarkt.com/gedson-fernandes/profil/spieler/337800,64,"Ankle Injury ,",2020
111,Moussa Sissoko,https://www.transfermarkt.com/moussa-sissoko/profil/spieler/46001,78,"Knee Surgery ,",2020
112,Ryan Sessegnon,https://www.transfermarkt.com/ryan-sessegnon/profil/spieler/392775,134,"Surgery ,",2020
113,Dele Alli,https://www.transfermarkt.com/dele-alli/profil/spieler/207929,49,"Muscle partial avulsion , Thigh Muscle Strain ,",2020
114,Giovani Lo Celso,https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795,55,"Torn muscle bundle , Shinbone injury ,",2020
115,Heung-min Son,https://www.transfermarkt.com/heung-min-son/profil/spieler/91845,146,"Groin Surgery , Facial Fracture ,",2020
116,Steven Bergwijn,https://www.transfermarkt.com/steven-bergwijn/profil/spieler/284165,125,"Knock , Ill , Calf Injury ,",2020
117,Lucas Moura,https://www.transfermarkt.com/lucas-moura/profil/spieler/77100,14,"Calf Injury , Dead Leg ,",2020
118,Gareth Bale,https://www.transfermarkt.com/gareth-bale/profil/spieler/39381,95,"Leg Injury , Back trouble , Minor Knock , Minor Knock , Muscular problems , Back trouble ,",2020
119,Erik Lamela,https://www.transfermarkt.com/erik-lamela/profil/spieler/111630,156,"Shoulder Injury , Calf Injury , Groin Injury , Hamstring Injury ,",2020
120,Harry Kane,https://www.transfermarkt.com/harry-kane/profil/spieler/132098,93,"Ankle Injury , Ankle Injury , Unknown Injury ,",2020
121,Carlos Vinícius,https://www.transfermarkt.com/carlos-vinicius/profil/spieler/525287,24,"Hamstring Injury , Unknown Injury ,",2020
122,Bernd Leno,https://www.transfermarkt.com/bernd-leno/profil/spieler/72476,67,"Stretched Ligament ,",2020
123,Rúnar Alex Rúnarsson,https://www.transfermarkt.com/runar-alex-runarsson/profil/spieler/205657,64,"Foot Injury , Head Injury , Influenza , Ankle Injury ,",2020
124,Gabriel Magalhães,https://www.transfermarkt.com/gabriel-magalhaes/profil/spieler/435338,24,"Knee Injury ,",2020
125,William Saliba,https://www.transfermarkt.com/william-saliba/profil/spieler/495666,154,"Back Injury , Metatarsal Fracture ,",2020
126,Rob Holding,https://www.transfermarkt.com/rob-holding/profil/spieler/253341,51,"Fitness ,",2020
127,Shkodran Mustafi,https://www.transfermarkt.com/shkodran-mustafi/profil/spieler/88590,18,"Muscle Injury , Muscle Injury , Hamstring Injury ,",2020
128,Kieran Tierney,https://www.transfermarkt.com/kieran-tierney/profil/spieler/300716,96,"Knee Surgery ,",2020
129,Sead Kolasinac,https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005,170,"Adductor problems , Knock , Ankle Injury , Knock ,",2020
130,Héctor Bellerín,https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217,49,"Unknown Injury , Muscle Injury ,",2020
131,Calum Chambers,https://www.transfermarkt.com/calum-chambers/profil/spieler/215118,630,"Cruciate Ligament Rupture , Knock ,",2020
132,Cédric Soares,https://www.transfermarkt.com/cedric-soares/profil/spieler/112988,186,"Calf Strain , Nasal Bone Fracture , Knee Injury , Calf Injury , Calf Strain , Ankle Injury ,",2020
133,Thomas Partey,https://www.transfermarkt.com/thomas-partey/profil/spieler/230784,7,"Knock ,",2020
134,Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,39,"Medial Collateral Ligament Injury , Ankle Injury , Concussion , Back Injury , Bruised Rib ,",2020
135,Dani Ceballos,https://www.transfermarkt.com/dani-ceballos/profil/spieler/319745,56,"Hamstring Injury , Knock ,",2020
136,Joe Willock,https://www.transfermarkt.com/joe-willock/profil/spieler/340329,12,"Hamstring Injury ,",2020
137,Martin Ødegaard,https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264,31,"Ankle Injury , Knock ,",2020
138,Emile Smith Rowe,https://www.transfermarkt.com/emile-smith-rowe/profil/spieler/392765,50,"Groin Surgery , Shoulder Injury , Head Injury , Groin Injury ,",2020
139,Gabriel Martinelli,https://www.transfermarkt.com/gabriel-martinelli/profil/spieler/655488,188,"Ankle Injury , Ankle Injury , Calf Injury ,",2020
140,Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,54,"Torn Muscle Fibre , Thigh Problems , Calf Injury ,",2020
141,Bukayo Saka,https://www.transfermarkt.com/bukayo-saka/profil/spieler/433177,12,"Dead Leg ,",2020
142,Nicolas Pépé,https://www.transfermarkt.com/nicolas-pepe/profil/spieler/343052,4,"Knee Injury ,",2020
143,Reiss Nelson,https://www.transfermarkt.com/reiss-nelson/profil/spieler/340325,95,"Thigh Problems , Thigh Problems ,",2020
144,Alexandre Lacazette,https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720,48,"Corona virus ,",2020
145,Pierre-Emerick Aubameyang,https://www.transfermarkt.com/pierre-emerick-aubameyang/profil/spieler/58864,11,"Head Injury ,",2020
146,Jonas Lössl,https://www.transfermarkt.com/jonas-lossl/profil/spieler/48870,38,"Unknown Injury ,",2020
147,Michael Keane,https://www.transfermarkt.com/michael-keane/profil/spieler/118534,6,"Neck Injury , Ill ,",2020
148,Ben Godfrey,https://www.transfermarkt.com/ben-godfrey/profil/spieler/343475,44,"Fibula Fracture , Hamstring Injury , Torn Knee Ligament , Groin Injury ,",2020
149,Mason Holgate,https://www.transfermarkt.com/mason-holgate/profil/spieler/348623,8,"Knee Injury ,",2020
150,Yerry Mina,https://www.transfermarkt.com/yerry-mina/profil/spieler/289446,54,"Fitness , Ankle Injury , Hamstring Injury , Thigh Problems ,",2020
151,Lucas Digne,https://www.transfermarkt.com/lucas-digne/profil/spieler/126664,33,"Shoulder Injury , Ankle Injury ,",2020
152,Jonjoe Kenny,https://www.transfermarkt.com/jonjoe-kenny/profil/spieler/258883,14,"Knee Problems , Ankle Injury ,",2020
153,Seamus Coleman,https://www.transfermarkt.com/seamus-coleman/profil/spieler/68390,248,"Knee Injury , Hamstring Injury , Muscle Injury , Muscle Injury ,",2020
154,Allan,https://www.transfermarkt.com/allan/profil/spieler/126422,51,"Muscle Injury , Groin Injury , Muscle Fatigue , Muscle Fatigue , Bruised Rib , Knee Problems ,",2020
155,Jean-Philippe Gbamin,https://www.transfermarkt.com/jean-philippe-gbamin/profil/spieler/182894,538,"Unknown Injury , Fitness ,",2020
156,André Gomes,https://www.transfermarkt.com/andre-gomes/profil/spieler/221025,321,"Calf Injury , Bruise , Bruise , Ankle Injury , Bruised Rib , Ankle Injury , Bruise ,",2020
157,Tom Davies,https://www.transfermarkt.com/tom-davies/profil/spieler/314210,5,"Knee Injury ,",2020
158,Fabian Delph,https://www.transfermarkt.com/fabian-delph/profil/spieler/50362,364,"Hamstring Injury , Shoulder Injury , Hamstring Injury , Bruise , Calf Injury , Muscle Injury ,",2020
159,James Rodríguez,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103,76,"Unknown Injury , Unknown Injury , Unknown Injury , Quarantine ,",2020
160,Alex Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,35,"Hamstring Injury ,",2020
161,Gylfi Sigurdsson,https://www.transfermarkt.com/gylfi-sigurdsson/profil/spieler/90466,62,"Groin Injury , Knock , Knee Injury , Hamstring Injury ,",2020
162,Bernard,https://www.transfermarkt.com/bernard/profil/spieler/175169,45,"Knee Injury , Knee Injury , Ill ,",2020
163,Theo Walcott,https://www.transfermarkt.com/theo-walcott/profil/spieler/33713,95,"Calf Strain , Hamstring Injury , Hamstring Injury , Abdominal Strain , Knee Injury ,",2020
164,Richarlison,https://www.transfermarkt.com/richarlison/profil/spieler/378710,18,"Hamstring Injury ,",2020
165,Moise Kean,https://www.transfermarkt.com/moise-kean/profil/spieler/364135,8,"Knock ,",2020
166,Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,102,"Muscle Injury , Muscle Injury , Hamstring Injury , bruised pelvis , Muscle Fatigue , sprain ,",2020
167,Cenk Tosun,https://www.transfermarkt.com/cenk-tosun/profil/spieler/45671,275,"Torn Muscle , Unknown Injury , Thigh muscle rupture ,",2020
168,Caglar Söyüncü,https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141,92,"Muscle Injury ,",2020
169,Wesley Fofana,https://www.transfermarkt.com/wesley-fofana/profil/spieler/475411,75,"Cruciate Ligament Rupture , Knee Injury ,",2020
170,Jonny Evans,https://www.transfermarkt.com/jonny-evans/profil/spieler/42412,17,"Calf Injury , Calf Problems ,",2020
171,Daniel Amartey,https://www.transfermarkt.com/daniel-amartey/profil/spieler/214056,534,"Hamstring Injury , Ankle Injury ,",2020
172,Wes Morgan,https://www.transfermarkt.com/wes-morgan/profil/spieler/10003,45,"Back Injury , Thigh Muscle Strain , Ill ,",2020
173,Ricardo Pereira,https://www.transfermarkt.com/ricardo-pereira/profil/spieler/215876,310,"Achilles tendon rupture ,",2020
174,Timothy Castagne,https://www.transfermarkt.com/timothy-castagne/profil/spieler/262226,75,"Fracture of the orbit , Thigh Muscle Strain , Thigh Muscle Strain ,",2020
175,Wilfred Ndidi,https://www.transfermarkt.com/wilfred-ndidi/profil/spieler/274839,42,"Knee Injury , Thigh Muscle Strain , Tear in the abductor muscle ,",2020
176,Nampalys Mendy,https://www.transfermarkt.com/nampalys-mendy/profil/spieler/111051,88,"groin strain , groin strain ,",2020
177,Dennis Praet,https://www.transfermarkt.com/dennis-praet/profil/spieler/129588,4,"Unknown Injury ,",2020
178,Marc Albrighton,https://www.transfermarkt.com/marc-albrighton/profil/spieler/61560,24,"Knock , Hamstring Injury ,",2020
179,James Maddison,https://www.transfermarkt.com/james-maddison/profil/spieler/294057,34,"Knee Injury , Knee Injury , Hip Injury , Hip Injury ,",2020
180,Ayoze Pérez,https://www.transfermarkt.com/ayoze-perez/profil/spieler/246968,12,"Knee Injury ,",2020
181,Cengiz Ünder,https://www.transfermarkt.com/cengiz-under/profil/spieler/341647,60,"Knee Injury , Ill ,",2020
182,Kelechi Iheanacho,https://www.transfermarkt.com/kelechi-iheanacho/profil/spieler/295330,4,"Head Injury ,",2020
183,Jamie Vardy,https://www.transfermarkt.com/jamie-vardy/profil/spieler/197838,14,"Knee Injury , Hamstring Injury ,",2020
184,Islam Slimani,https://www.transfermarkt.com/islam-slimani/profil/spieler/174915,74,"Thigh Problems , Bruised Ankle , Muscle Injury , Tear in the abductor muscle , Muscle Fatigue , Unknown Injury ,",2020
185,Willy Boly,https://www.transfermarkt.com/willy-boly/profil/spieler/142310,88,"Hamstring Injury ,",2020
186,Romain Saïss,https://www.transfermarkt.com/romain-saiss/profil/spieler/204198,26,"Unknown Injury , Heel pain ,",2020
187,Rayan Aït-Nouri,https://www.transfermarkt.com/rayan-ait-nouri/profil/spieler/578391,96,"Ill , Groin Injury , Head Injury ,",2020
188,Jonny Otto,https://www.transfermarkt.com/jonny-otto/profil/spieler/175446,103,"Knee Injury ,",2020
189,Rúben Vinagre,https://www.transfermarkt.com/ruben-vinagre/profil/spieler/357158,36,"Sprained ankle ,",2020
190,Marçal,https://www.transfermarkt.com/marcal/profil/spieler/137745,94,"Groin Injury , Knock , Calf Injury ,",2020
191,Nélson Semedo,https://www.transfermarkt.com/nelson-semedo/profil/spieler/231572,74,"Hamstring Injury , Muscle Injury , Sprained ankle , Knee Problems ,",2020
192,Leander Dendoncker,https://www.transfermarkt.com/leander-dendoncker/profil/spieler/168157,0,"Knock ,",2020
193,Vitinha,https://www.transfermarkt.com/vitinha/profil/spieler/487469,24,"Corona virus ,",2020
194,Morgan Gibbs-White,https://www.transfermarkt.com/morgan-gibbs-white/profil/spieler/429014,258,"Fractured Foot , Ankle Injury , Back Injury , Knock ,",2020
195,Meritan Shabani,https://www.transfermarkt.com/meritan-shabani/profil/spieler/379980,352,"Tear in the abductor muscle ,",2020
197,Daniel Podence,https://www.transfermarkt.com/daniel-podence/profil/spieler/256977,6,"Unknown Injury ,",2020
198,Pedro Neto,https://www.transfermarkt.com/pedro-neto/profil/spieler/487465,70,"Ankle Injury , Knee Injury , Muscle Injury , Knock , Calf Injury , Knock ,",2020
199,Adama Traoré,https://www.transfermarkt.com/adama-traore/profil/spieler/204103,30,"Hamstring Injury , Hamstring Injury , Knock , Shoulder Injury , Shoulder Injury ,",2020
200,Patrick Cutrone,https://www.transfermarkt.com/patrick-cutrone/profil/spieler/265078,22,"Back trouble ,",2020
201,Lovre Kalinic,https://www.transfermarkt.com/lovre-kalinic/profil/spieler/46405,470,"Knee Injury , Thigh Problems ,",2020
202,Tom Heaton,https://www.transfermarkt.com/tom-heaton/profil/spieler/34130,325,"Calf Injury , Ankle Injury ,",2020
203,Jed Steer,https://www.transfermarkt.com/jed-steer/profil/spieler/110867,217,"Achilles tendon problems ,",2020
