,Player,Player_url,Duration_2021,Type_2021,Season
372,Nicolas N'Koulou,https://www.transfermarkt.com/nicolas-nkoulou/profil/spieler/60577,82,"Corona virus , Muscle Fatigue , Corona virus , Muscle Fatigue ,",2021
373,Jaime Alvarado,https://www.transfermarkt.com/jaime-alvarado/profil/spieler/522131,16,"Corona virus ,",2021
374,Imrân Louza,https://www.transfermarkt.com/imran-louza/profil/spieler/635336,6,"Knee Problems ,",2021
375,Peter Etebo,https://www.transfermarkt.com/peter-etebo/profil/spieler/409106,77,"Corona virus , Thigh Muscle Strain , Groin Strain , Corona virus , Thigh Muscle Strain ,",2021
376,Tom Dele-Bashiru,https://www.transfermarkt.com/tom-dele-bashiru/profil/spieler/346472,296,"Cruciate Ligament Rupture , Knee Injury ,",2021
377,Domingos Quina,https://www.transfermarkt.com/domingos-quina/profil/spieler/391719,57,"Hamstring Injury ,",2021
378,Juraj Kucka,https://www.transfermarkt.com/juraj-kucka/profil/spieler/74943,74,"Knock , Tear in the abductor muscle , Muscular problems , Bruise , Knock ,",2021
379,Ozan Tufan,https://www.transfermarkt.com/ozan-tufan/profil/spieler/236471,11,"Corona virus ,",2021
380,Samuel Kalu,https://www.transfermarkt.com/samuel-kalu/profil/spieler/424051,108,"Thigh Problems , Thigh Problems ,",2021
381,Cucho Hernández,https://www.transfermarkt.com/cucho-hernandez/profil/spieler/459463,84,"Metatarsal Fracture , Muscle Injury ,",2021
382,Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,14,"Quarantine ,",2021
383,Andre Gray,https://www.transfermarkt.com/andre-gray/profil/spieler/120565,59,"Hamstring Injury ,",2021
384,Ashley Fletcher,https://www.transfermarkt.com/ashley-fletcher/profil/spieler/289846,264,"Hamstring Injury , Hamstring Injury ,",2021
385,Troy Deeney,https://www.transfermarkt.com/troy-deeney/profil/spieler/65477,140,"Achilles tendon problems , Knee Injury , Knee Problems ,",2021
386,Nick Pope,https://www.transfermarkt.com/nick-pope/profil/spieler/192080,56,"Knee Surgery , Head Injury ,",2021
387,Bailey Peacock-Farrell,https://www.transfermarkt.com/bailey-peacock-farrell/profil/spieler/410436,54,"Knock , Hip Injury , Knock ,",2021
388,Wayne Hennessey,https://www.transfermarkt.com/wayne-hennessey/profil/spieler/45494,244,"Thigh Muscle Strain , Thigh Muscle Strain ,",2021
389,James Tarkowski,https://www.transfermarkt.com/james-tarkowski/profil/spieler/173504,26,"Toe Injury , Toe Injury ,",2021
390,Nathan Collins,https://www.transfermarkt.com/nathan-collins/profil/spieler/469050,132,"Hamstring Injury , Hand fracture , Hand fracture , Hamstring Injury , Hand fracture , Hand fracture ,",2021
391,Ben Mee,https://www.transfermarkt.com/ben-mee/profil/spieler/74810,132,"Head Injury , Thigh Muscle Strain ,",2021
392,Kevin Long,https://www.transfermarkt.com/kevin-long/profil/spieler/111114,24,"Ankle Injury , Ankle Injury ,",2021
393,Erik Pieters,https://www.transfermarkt.com/erik-pieters/profil/spieler/43763,66,"Calf Injury , Calf Injury ,",2021
394,Charlie Taylor,https://www.transfermarkt.com/charlie-taylor/profil/spieler/195633,107,"Thigh Muscle Strain , Thigh Muscle Strain , Thigh Muscle Strain ,",2021
395,Connor Roberts,https://www.transfermarkt.com/connor-roberts/profil/spieler/214666,200,"Groin Injury , Groin Injury ,",2021
396,Matthew Lowton,https://www.transfermarkt.com/matthew-lowton/profil/spieler/102258,24,"Knee Injury ,",2021
397,Phil Bardsley,https://www.transfermarkt.com/phil-bardsley/profil/spieler/15773,34,"Chest injury , Virus Infection ,",2021
398,Ashley Westwood,https://www.transfermarkt.com/ashley-westwood/profil/spieler/91317,12,"Bruise ,",2021
399,Josh Brownhill,https://www.transfermarkt.com/josh-brownhill/profil/spieler/293569,27,"Ankle Injury , Knock ,",2021
400,Dale Stephens,https://www.transfermarkt.com/dale-stephens/profil/spieler/49755,35,"Knock , Hamstring Injury , Knock ,",2021
401,Dwight McNeil,https://www.transfermarkt.com/dwight-mcneil/profil/spieler/584769,20,"Groin Injury ,",2021
402,Jóhann Berg Gudmundsson,https://www.transfermarkt.com/johann-berg-gudmundsson/profil/spieler/89231,273,"Groin Strain , Thigh Muscle Strain , Thigh Muscle Strain , Groin Strain , Knee Injury , Thigh Muscle Strain , Groin Strain , Thigh Muscle Strain ,",2021
404,Jay Rodríguez,https://www.transfermarkt.com/jay-rodriguez/profil/spieler/53360,44,"Knee Injury , Ankle Injury , Hand Injury ,",2021
405,Matej Vydra,https://www.transfermarkt.com/matej-vydra/profil/spieler/101500,64,"Hamstring Injury , Back Injury , Hamstring Injury , Back Injury ,",2021
406,Ashley Barnes,https://www.transfermarkt.com/ashley-barnes/profil/spieler/63200,9,"Bruise ,",2021
407,Gianluigi Donnarumma,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,4,"Corona virus ,",2021
408,Keylor Navas,https://www.transfermarkt.com/keylor-navas/profil/spieler/79422,99,"Shoulder Injury , Shoulder Injury , Adductor problems , Bruised Rib , Back Injury , Corona virus , Biceps femoris muscle injury ,",2021
409,Alexandre Letellier,https://www.transfermarkt.com/alexandre-letellier/profil/spieler/93730,87,"Fractured Finger , Hamstring Injury , Thigh Problems , Elbow Injury , Corona virus ,",2021
410,Garissone Innocent,https://www.transfermarkt.com/garissone-innocent/profil/spieler/460626,29,"Circulation Problems ,",2021
411,Marquinhos,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,61,"Adductor problems , Adductor problems , Hip problems , Adductor problems , Adductor problems , Corona virus ,",2021
412,Presnel Kimpembe,https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041,32,"Rest , Muscle Injury , Hairline crack in the foot ,",2021
413,Thilo Kehrer,https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948,176,"Adductor problems , Corona virus , Surgery , Adductor problems , Knock , Adductor problems , Corona virus , Surgery , Adductor problems , Knock ,",2021
414,Abdou Diallo,https://www.transfermarkt.com/abdou-diallo/profil/spieler/229005,65,"Calf Problems , Ill , Corona virus , Hamstring Injury , Calf Problems , Ill ,",2021
415,Sergio Ramos,https://www.transfermarkt.com/sergio-ramos/profil/spieler/25557,201,"tendon irritation , Corona virus , Muscle Injury , Knock , Torn Meniscus , Gastric problems , Muscle fiber tear , Knee Problems ,",2021
416,Nuno Mendes,https://www.transfermarkt.com/nuno-mendes/profil/spieler/616341,45,"Minor Knock , Rest , Corona virus , Bruised Foot , Bruised Foot ,",2021
417,Juan Bernat,https://www.transfermarkt.com/juan-bernat/profil/spieler/126719,347,"Cruciate Ligament Rupture ,",2021
418,Layvin Kurzawa,https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710,84,"Sprained ankle , Calf Injury , Groin Strain , Thigh Problems ,",2021
419,Achraf Hakimi,https://www.transfermarkt.com/achraf-hakimi/profil/spieler/398073,5,"Ankle problems , Quarantine ,",2021
420,Colin Dagba,https://www.transfermarkt.com/colin-dagba/profil/spieler/460629,44,"Thigh Problems , Corona virus , Muscular problems ,",2021
421,Leandro Paredes,https://www.transfermarkt.com/leandro-paredes/profil/spieler/166237,26,"Knock , Corona virus ,",2021
422,Danilo Pereira,https://www.transfermarkt.com/danilo-pereira/profil/spieler/141050,17,"Calf Problems , Quarantine , Calf Problems ,",2021
423,Marco Verratti,https://www.transfermarkt.com/marco-verratti/profil/spieler/102558,182,"Knee Injury , Knock , Corona virus , Thigh Problems , Plantar fascia , Hip Injury , Corona virus , Biceps femoris muscle injury , Adductor problems , Calf Injury , Biceps femoris muscle injury , Adductor problems , Calf Injury ,",2021
424,Idrissa Gueye,https://www.transfermarkt.com/idrissa-gueye/profil/spieler/126665,17,"Hamstring Injury , Ankle Injury ,",2021
425,Ander Herrera,https://www.transfermarkt.com/ander-herrera/profil/spieler/99343,41,"Hamstring contusion , Knock , Corona virus ,",2021
426,Junior Dina Ebimbe,https://www.transfermarkt.com/junior-dina-ebimbe/profil/spieler/536482,17,"Muscle Injury ,",2021
427,Rafinha,https://www.transfermarkt.com/rafinha/profil/spieler/129473,19,"Lumbago , Rest , Corona virus ,",2021
428,Neymar,https://www.transfermarkt.com/neymar/profil/spieler/68290,95,"Adductor problems , Ankle problems , Rest , Adductor problems , Corona virus ,",2021
429,Julian Draxler,https://www.transfermarkt.com/julian-draxler/profil/spieler/85148,56,"Hamstring Injury , Hamstring Injury ,",2021
430,Lionel Messi,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,12,"Hamstring Injury , Ankle Injury ,",2021
431,Pablo Sarabia,https://www.transfermarkt.com/pablo-sarabia/profil/spieler/74230,63,"Thigh Problems , Foot Injury , Hamstring Injury , Thigh Problems ,",2021
432,Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,31,"Thigh Problems , Corona virus ,",2021
433,Kylian Mbappé,https://www.transfermarkt.com/kylian-mbappe/profil/spieler/342229,51,"Calf Injury , Calf Injury , Thigh Problems , Corona virus , Ankle Injury ,",2021
434,Mauro Icardi,https://www.transfermarkt.com/mauro-icardi/profil/spieler/68863,133,"Thigh Problems , Gastric problems , Adductor problems , Medial Collateral Ligament Knee Injury , Corona virus ,",2021
435,Arnaud Kalimuendo,https://www.transfermarkt.com/arnaud-kalimuendo/profil/spieler/585959,11,"Knee Injury ,",2021
436,Anthony Lopes,https://www.transfermarkt.com/anthony-lopes/profil/spieler/60561,9,"Corona virus ,",2021
437,Jason Denayer,https://www.transfermarkt.com/jason-denayer/profil/spieler/277114,32,"Unknown Injury , Ill , Unknown Injury ,",2021
438,Jérôme Boateng,https://www.transfermarkt.com/jerome-boateng/profil/spieler/26485,22,"Tear in a joint capsule , Torn Muscle Fibre ,",2021
439,Damien Da Silva,https://www.transfermarkt.com/damien-da-silva/profil/spieler/57370,11,"Muscle Injury ,",2021
442,Houssem Aouar,https://www.transfermarkt.com/houssem-aouar/profil/spieler/395693,27,"Adductor problems , Corona virus ,",2021
443,Jeff Reine-Adélaïde,https://www.transfermarkt.com/jeff-reine-adelaide/profil/spieler/326300,341,"Cruciate Ligament Rupture ,",2021
444,Xherdan Shaqiri,https://www.transfermarkt.com/xherdan-shaqiri/profil/spieler/86792,80,"Muscle Injury , Muscle Injury ,",2021
445,Lenny Pintor,https://www.transfermarkt.com/lenny-pintor/profil/spieler/418660,506,"Cruciate Ligament Rupture , Cruciate Ligament Rupture ,",2021
446,Moussa Dembélé,https://www.transfermarkt.com/moussa-dembele/profil/spieler/229004,62,"Fitness , Corona virus , Fractured Arm ,",2021
447,Karl Toko Ekambi,https://www.transfermarkt.com/karl-toko-ekambi/profil/spieler/315110,7,"Corona virus ,",2021
448,Alexander Nübel,https://www.transfermarkt.com/alexander-nubel/profil/spieler/195778,42,"Ruptured syndesmotic ligament ,",2021
449,Guillermo Maripán,https://www.transfermarkt.com/guillermo-maripan/profil/spieler/249730,51,"Torn muscle bundle , Stomach complaints ,",2021
450,Chrislain Matsima,https://www.transfermarkt.com/chrislain-matsima/profil/spieler/569383,10,"Corona virus ,",2021
451,Jean Marcelin,https://www.transfermarkt.com/jean-marcelin/profil/spieler/475412,317,"Torn Muscle Fibre ,",2021
452,Caio Henrique,https://www.transfermarkt.com/caio-henrique/profil/spieler/420064,47,"Knock , Bruise on ankle ,",2021
453,Ismail Jakobs,https://www.transfermarkt.com/ismail-jakobs/profil/spieler/375137,88,"Ligament Injury , Muscular problems , Hamstring Injury , Ligament Injury ,",2021
454,Vanderson,https://www.transfermarkt.com/vanderson/profil/spieler/789082,15,"Corona virus ,",2021
455,Ruben Aguilar,https://www.transfermarkt.com/ruben-aguilar/profil/spieler/203746,10,"Corona virus ,",2021
456,Aurélien Tchouaméni,https://www.transfermarkt.com/aurelien-tchouameni/profil/spieler/413112,4,"Ankle Injury ,",2021
457,Pelé,https://www.transfermarkt.com/pele/profil/spieler/99189,18,"Muscle Injury ,",2021
458,Eliot Matazo,https://www.transfermarkt.com/eliot-matazo/profil/spieler/535834,11,"Corona virus ,",2021
459,Cesc Fàbregas,https://www.transfermarkt.com/cesc-fabregas/profil/spieler/8806,105,"Hamstring Injury , Calf Injury , Hamstring Injury ,",2021
460,Aleksandr Golovin,https://www.transfermarkt.com/aleksandr-golovin/profil/spieler/263918,133,"Corona virus , Thigh Problems , Fitness , Hamstring Injury ,",2021
461,Sofiane Diop,https://www.transfermarkt.com/sofiane-diop/profil/spieler/569389,39,"Sprained Ankle , Fractured Hand ,",2021
462,Gelson Martins,https://www.transfermarkt.com/gelson-martins/profil/spieler/257448,86,"Corona virus , Knee Surgery , Knee Problems ,",2021
463,Krépin Diatta,https://www.transfermarkt.com/krepin-diatta/profil/spieler/490426,27,"Fitness , Corona virus ,",2021
464,Wissam Ben Yedder,https://www.transfermarkt.com/wissam-ben-yedder/profil/spieler/146854,11,"Corona virus ,",2021
465,Kevin Volland,https://www.transfermarkt.com/kevin-volland/profil/spieler/82009,5,"Bronchitis ,",2021
466,Myron Boadu,https://www.transfermarkt.com/myron-boadu/profil/spieler/412932,10,"Corona virus ,",2021
467,Pietro Pellegri,https://www.transfermarkt.com/pietro-pellegri/profil/spieler/364133,162,"Unknown Injury , Lumbar vertebrae problems , Muscle Injury , groin strain , Unknown Injury , Unknown Injury , Muscle Injury , groin strain , Unknown Injury , Unknown Injury ,",2021
468,Kouadio-Yves Dabila,https://www.transfermarkt.com/kouadio-yves-dabila/profil/spieler/503740,117,"Metatarsal Fracture ,",2021
469,José Fonte,https://www.transfermarkt.com/jose-fonte/profil/spieler/33829,22,"Corona virus , Corona virus ,",2021
470,Gabriel Gudmundsson,https://www.transfermarkt.com/gabriel-gudmundsson/profil/spieler/362108,122,"Ankle Injury , Hamstring Injury , Ankle Injury , Ankle Injury ,",2021
472,Zeki Celik,https://www.transfermarkt.com/zeki-celik/profil/spieler/251075,46,"Corona virus , Injury to the ankle ,",2021
473,Amadou Onana,https://www.transfermarkt.com/amadou-onana/profil/spieler/485706,18,"groin strain , Adductor problems ,",2021
474,Renato Sanches,https://www.transfermarkt.com/renato-sanches/profil/spieler/258027,136,"Muscular problems , Muscular problems , Muscle Injury , Muscle Injury , Hamstring Injury , Hamstring Injury ,",2021
475,Angel Gomes,https://www.transfermarkt.com/angel-gomes/profil/spieler/392770,30,"Unknown Injury , Unknown Injury ,",2021
476,Timothy Weah,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846,14,"Muscle Injury , Muscle Injury ,",2021
477,Yusuf Yazici,https://www.transfermarkt.com/yusuf-yazici/profil/spieler/386726,23,"Corona virus , Foot Injury , Corona virus ,",2021
478,Hatem Ben Arfa,https://www.transfermarkt.com/hatem-ben-arfa/profil/spieler/18900,38,"Knock , Knock ,",2021
479,Luiz Araújo,https://www.transfermarkt.com/luiz-araujo/profil/spieler/435485,15,"Corona virus ,",2021
480,Edon Zhegrova,https://www.transfermarkt.com/edon-zhegrova/profil/spieler/496857,4,"Ill ,",2021
481,Jonathan David,https://www.transfermarkt.com/jonathan-david/profil/spieler/533738,9,"Torn ankle ligament ,",2021
482,Burak Yilmaz,https://www.transfermarkt.com/burak-yilmaz/profil/spieler/34987,60,"Calf Injury , Ill ,",2021
483,Alfred Gomis,https://www.transfermarkt.com/alfred-gomis/profil/spieler/163568,28,"Hip Injury ,",2021
484,Loïc Badé,https://www.transfermarkt.com/loic-bade/profil/spieler/730581,23,"Corona virus , Sprained ankle ,",2021
485,Nayef Aguerd,https://www.transfermarkt.com/nayef-aguerd/profil/spieler/361914,14,"Corona virus ,",2021
486,Jérémy Gélin,https://www.transfermarkt.com/jeremy-gelin/profil/spieler/288237,28,"Muscle partial avulsion ,",2021
487,Adrien Truffert,https://www.transfermarkt.com/adrien-truffert/profil/spieler/654539,14,"Corona virus ,",2021
488,Birger Meling,https://www.transfermarkt.com/birger-meling/profil/spieler/282250,68,"Knee Injury ,",2021
489,Faitout Maouassa,https://www.transfermarkt.com/faitout-maouassa/profil/spieler/357072,55,"Ankle Surgery ,",2021
490,Baptiste Santamaria,https://www.transfermarkt.com/baptiste-santamaria/profil/spieler/285323,10,"Tear in a joint capsule ,",2021
491,Jonas Martin,https://www.transfermarkt.com/jonas-martin/profil/spieler/127142,76,"Surgery , Ankle Surgery ,",2021
492,Eduardo Camavinga,https://www.transfermarkt.com/eduardo-camavinga/profil/spieler/640428,22,"Knock ,",2021
493,Flavien Tait,https://www.transfermarkt.com/flavien-tait/profil/spieler/202278,41,"Ankle Surgery , Ill ,",2021
494,Martin Terrier,https://www.transfermarkt.com/martin-terrier/profil/spieler/442891,13,"Corona virus ,",2021
495,Romain Del Castillo,https://www.transfermarkt.com/romain-del-castillo/profil/spieler/353399,24,"Muscle Injury ,",2021
496,Serhou Guirassy,https://www.transfermarkt.com/serhou-guirassy/profil/spieler/270541,106,"Ankle Injury , Ankle Injury ,",2021
497,Pau López,https://www.transfermarkt.com/pau-lopez/profil/spieler/286415,120,"Shoulder Injury ,",2021
498,Steve Mandanda,https://www.transfermarkt.com/steve-mandanda/profil/spieler/23951,12,"Muscle Injury , Corona virus ,",2021
499,Simon Ngapandouetnbu,https://www.transfermarkt.com/simon-ngapandouetnbu/profil/spieler/696600,14,"Corona virus ,",2021
500,Duje Caleta-Car,https://www.transfermarkt.com/duje-caleta-car/profil/spieler/238266,4,"Muscular problems ,",2021
501,Luan Peres,https://www.transfermarkt.com/luan-peres/profil/spieler/347913,14,"Corona virus ,",2021
503,Álvaro González,https://www.transfermarkt.com/alvaro-gonzalez/profil/spieler/183647,16,"Twisted knee , Corona virus ,",2021
504,Jordan Amavi,https://www.transfermarkt.com/jordan-amavi/profil/spieler/241229,267,"Thigh Problems , Torn Muscle , Torn Muscle , Thigh Problems , Torn Muscle ,",2021
505,Boubacar Kamara,https://www.transfermarkt.com/boubacar-kamara/profil/spieler/394327,18,"Torn Muscle ,",2021
506,Mattéo Guendouzi,https://www.transfermarkt.com/matteo-guendouzi/profil/spieler/465830,100,"Metatarsal Fracture , Knock , Corona virus ,",2021
507,Valentin Rongier,https://www.transfermarkt.com/valentin-rongier/profil/spieler/332889,64,"Achilles tendon problems , Achilles tendon problems ,",2021
508,Oussama Targhalline,https://www.transfermarkt.com/oussama-targhalline/profil/spieler/667965,7,"Thigh Problems ,",2021
509,Amine Harit,https://www.transfermarkt.com/amine-harit/profil/spieler/372711,23,"Knee Problems , Corona virus ,",2021
510,Dimitri Payet,https://www.transfermarkt.com/dimitri-payet/profil/spieler/37647,15,"Corona virus ,",2021
511,Luis Henrique,https://www.transfermarkt.com/luis-henrique/profil/spieler/691316,21,"Corona virus , Fitness ,",2021
512,Nemanja Radonjić,https://www.transfermarkt.com/nemanja-radonji%C4%87/profil/spieler/245078,36,"Tear in the abductor muscle , Thigh Problems , Thigh Problems ,",2021
513,Cengiz Ünder,https://www.transfermarkt.com/cengiz-under/profil/spieler/341647,57,"Unknown Injury , Ankle Injury , Thigh Muscle Strain ,",2021
514,Arkadiusz Milik,https://www.transfermarkt.com/arkadiusz-milik/profil/spieler/191891,290,"Knee Injury , Thigh Problems , Knee Injury , Thigh Problems ,",2021
515,Cédric Bakambu,https://www.transfermarkt.com/cedric-bakambu/profil/spieler/127048,32,"Corona virus , Corona virus ,",2021
516,Marcin Bulka,https://www.transfermarkt.com/marcin-bulka/profil/spieler/465955,51,"Sprained ankle ,",2021
517,Jean-Clair Todibo,https://www.transfermarkt.com/jean-clair-todibo/profil/spieler/605184,142,"Achilles tendon problems , Fitness , Corona virus , Achilles tendon problems , Fitness , Corona virus ,",2021
518,Dante,https://www.transfermarkt.com/dante/profil/spieler/16136,726,"Cruciate Ligament Rupture , Ruptured knee ligament , Cruciate Ligament Rupture , Ruptured knee ligament ,",2021
520,Youcef Atal,https://www.transfermarkt.com/youcef-atal/profil/spieler/416108,143,"Adductor problems , Adductor problems , Thigh Muscle Strain , Thigh Muscle Strain , Corona virus , Leg Injury ,",2021
521,Jordan Lotomba,https://www.transfermarkt.com/jordan-lotomba/profil/spieler/313094,28,"Corona virus , Corona virus ,",2021
522,Pablo Rosario,https://www.transfermarkt.com/pablo-rosario/profil/spieler/370791,41,"Muscle Injury , Muscle Injury , Corona virus ,",2021
523,Mario Lemina,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,88,"Knock , Achilles tendon problems , Knock , Knock , Achilles tendon problems ,",2021
524,Morgan Schneiderlin,https://www.transfermarkt.com/morgan-schneiderlin/profil/spieler/56818,21,"Calf Injury ,",2021
525,Danilo Barbosa,https://www.transfermarkt.com/danilo-barbosa/profil/spieler/273438,42,"Torn Muscle ,",2021
526,Khéphren Thuram,https://www.transfermarkt.com/khephren-thuram/profil/spieler/463618,44,"Calf Injury , Calf Injury ,",2021
527,Hicham Boudaoui,https://www.transfermarkt.com/hicham-boudaoui/profil/spieler/560593,98,"Mensical Laceration , Mensical Laceration ,",2021
528,Calvin Stengs,https://www.transfermarkt.com/calvin-stengs/profil/spieler/409344,18,"Knee Injury , Ill ,",2021
529,Alexis Claude-Maurice,https://www.transfermarkt.com/alexis-claude-maurice/profil/spieler/384593,130,"Fibula Fracture ,",2021
530,Justin Kluivert,https://www.transfermarkt.com/justin-kluivert/profil/spieler/330659,34,"Ankle Injury , Calf Injury ,",2021
531,Myziane Maolida,https://www.transfermarkt.com/myziane-maolida/profil/spieler/371142,141,"Surgery , Thigh Muscle Strain , Ankle Injury ,",2021
532,Dan Ndoye,https://www.transfermarkt.com/dan-ndoye/profil/spieler/365108,8,"Corona virus ,",2021
533,Lucas Da Cunha,https://www.transfermarkt.com/lucas-da-cunha/profil/spieler/495667,9,"Unknown Injury , Ill ,",2021
534,Kasper Dolberg,https://www.transfermarkt.com/kasper-dolberg/profil/spieler/283196,43,"Appendectomy , Hip problems , Sprained ankle , Corona virus ,",2021
535,Andy Delort,https://www.transfermarkt.com/andy-delort/profil/spieler/122797,57,"Thigh Problems , Muscle Injury , Corona virus ,",2021
536,Facundo Medina,https://www.transfermarkt.com/facundo-medina/profil/spieler/474800,35,"Corona virus , Knee Problems ,",2021
537,Kevin Danso,https://www.transfermarkt.com/kevin-danso/profil/spieler/263236,14,"Muscular problems ,",2021
538,Jonathan Gradit,https://www.transfermarkt.com/jonathan-gradit/profil/spieler/126557,10,"Corona virus ,",2021
539,Adrien Louveau,https://www.transfermarkt.com/adrien-louveau/profil/spieler/804817,253,"Knee Injury ,",2021
540,Massadio Haidara,https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929,26,"Calf Injury , Calf Injury ,",2021
541,Jonathan Clauss,https://www.transfermarkt.com/jonathan-clauss/profil/spieler/175639,10,"Corona virus ,",2021
542,Cheick Doucouré,https://www.transfermarkt.com/cheick-doucoure/profil/spieler/543387,6,"Muscle Injury ,",2021
543,Seko Fofana,https://www.transfermarkt.com/seko-fofana/profil/spieler/182893,106,"Corona virus , Muscular problems , Corona virus , Muscular problems ,",2021
544,Charles Boli,https://www.transfermarkt.com/charles-boli/profil/spieler/695646,122,"Muscle Injury , Muscular hairline crack ,",2021
545,Gaël Kakuta,https://www.transfermarkt.com/gael-kakuta/profil/spieler/74297,22,"Foot Injury , Corona virus , Pelvis Injury ,",2021
547,Ignatius Ganago,https://www.transfermarkt.com/ignatius-ganago/profil/spieler/531949,102,"Corona virus , Muscle Injury , Muscle Injury , Sprained ankle , Corona virus ,",2021
548,Florian Sotoca,https://www.transfermarkt.com/florian-sotoca/profil/spieler/354726,18,"Calf Injury ,",2021
549,Wesley Saïd,https://www.transfermarkt.com/wesley-said/profil/spieler/182916,254,"Cruciate Ligament Rupture ,",2021
550,Corentin Jean,https://www.transfermarkt.com/corentin-jean/profil/spieler/20463,13,"Muscular problems , Back Injury ,",2021
551,Yunis Abdelhamid,https://www.transfermarkt.com/yunis-abdelhamid/profil/spieler/199704,22,"Thigh Problems , Corona virus ,",2021
552,Ghislain Konan,https://www.transfermarkt.com/ghislain-konan/profil/spieler/422850,56,"Back Injury , Back Injury ,",2021
553,Maxime Busi,https://www.transfermarkt.com/maxime-busi/profil/spieler/570817,60,"Muscular problems , Muscular problems ,",2021
554,Azor Matusiwa,https://www.transfermarkt.com/azor-matusiwa/profil/spieler/315145,90,"Ankle Injury , Hamstring Injury ,",2021
555,Jens Cajuste,https://www.transfermarkt.com/jens-cajuste/profil/spieler/468066,14,"Corona virus ,",2021
556,Arbër Zeneli,https://www.transfermarkt.com/arber-zeneli/profil/spieler/222876,58,"Muscle Injury , Muscle Injury ,",2021
557,Mitchell van Bergen,https://www.transfermarkt.com/mitchell-van-bergen/profil/spieler/393239,5,"Minor Knock ,",2021
558,Anastasios Donis,https://www.transfermarkt.com/anastasios-donis/profil/spieler/243606,80,"Unknown Injury , Muscle Injury , Ankle Injury ,",2021
559,Kaj Sierhuis,https://www.transfermarkt.com/kaj-sierhuis/profil/spieler/315283,3,"Thigh Problems ,",2021
560,Fraser Hornby,https://www.transfermarkt.com/fraser-hornby/profil/spieler/388160,116,"Thigh muscle rupture , Foot Injury , Ill , Virus Infection , Ankle Injury ,",2021
561,Jonas Omlin,https://www.transfermarkt.com/jonas-omlin/profil/spieler/247915,193,"Ankle Injury , Muscle Injury , Ankle Injury ,",2021
562,Mamadou Sakho,https://www.transfermarkt.com/mamadou-sakho/profil/spieler/47713,492,"Knock , Calf Injury , Hamstring Injury , Knock , Calf Injury , Hamstring Injury ,",2021
563,Pedro Mendes,https://www.transfermarkt.com/pedro-mendes/profil/spieler/72857,242,"Cruciate Ligament Rupture , Corona virus ,",2021
564,Ambroise Oyongo,https://www.transfermarkt.com/ambroise-oyongo/profil/spieler/184922,369,"Cruciate Ligament Injury , Cruciate Ligament Injury , Cruciate Ligament Injury ,",2021
565,Mathías Suárez,https://www.transfermarkt.com/mathias-suarez/profil/spieler/294895,10,"Quarantine ,",2021
566,Gabriel Barès,https://www.transfermarkt.com/gabriel-bares/profil/spieler/484743,13,"Unknown Injury ,",2021
567,Téji Savanier,https://www.transfermarkt.com/teji-savanier/profil/spieler/127156,20,"Corona virus , Thigh Problems ,",2021
568,Rémy Cabella,https://www.transfermarkt.com/remy-cabella/profil/spieler/113707,34,"Corona virus , Corona virus ,",2021
569,Florent Mollet,https://www.transfermarkt.com/florent-mollet/profil/spieler/222859,9,"Ankle Surgery ,",2021
571,Matz Sels,https://www.transfermarkt.com/matz-sels/profil/spieler/127202,378,"Achilles tendon rupture , Achilles tendon rupture ,",2021
572,Alexander Djiku,https://www.transfermarkt.com/alexander-djiku/profil/spieler/250844,31,"Adductor problems ,",2021
573,Gerzino Nyamsi,https://www.transfermarkt.com/gerzino-nyamsi/profil/spieler/378953,50,"Thigh Problems ,",2021
575,Mehdi Chahiri,https://www.transfermarkt.com/mehdi-chahiri/profil/spieler/358509,19,"Knee Injury ,",2021
576,Lebo Mothiba,https://www.transfermarkt.com/lebo-mothiba/profil/spieler/427161,143,"Knee Injury ,",2021
577,Kévin Gameiro,https://www.transfermarkt.com/kevin-gameiro/profil/spieler/27389,71,"Corona virus , Muscle Injury , Muscle Injury , Muscle Injury ,",2021
578,Mexer,https://www.transfermarkt.com/mexer/profil/spieler/127610,16,"Thigh Problems , Thigh Problems ,",2021
579,Paul Baysse,https://www.transfermarkt.com/paul-baysse/profil/spieler/43256,478,"Cruciate Ligament Rupture , Cruciate Ligament Rupture ,",2021
580,Laurent Koscielny,https://www.transfermarkt.com/laurent-koscielny/profil/spieler/76277,83,"Tendon crack , Strain , Groin Strain ,",2021
581,Gideon Mensah,https://www.transfermarkt.com/gideon-mensah/profil/spieler/397171,16,"Corona virus ,",2021
582,Ricardo Mangas,https://www.transfermarkt.com/ricardo-mangas/profil/spieler/314944,22,"Unknown Injury ,",2021
583,Timothée Pembélé,https://www.transfermarkt.com/timothee-pembele/profil/spieler/538998,14,"Corona virus ,",2021
