,Player,Player_url,Duration_2018,Type_2018,Season,Duration_2019,Type_2019,Duration_2020,Type_2020,Duration_2021,Type_2021,Duration_2022,Type_2022,Duration_2023,Type_2023
2783,Christian Rivera,https://www.transfermarkt.com/christian-rivera/profil/spieler/374077,,,2019,26.0,"Disrupted Calf Muscle , Corona virus ,",,,,,,,,
2784,Roger Assalé,https://www.transfermarkt.com/roger-assale/profil/spieler/263183,,,2019,21.0,"Unknown Injury ,",,,,,,,,
2785,Guido Carrillo,https://www.transfermarkt.com/guido-carrillo/profil/spieler/184672,,,2019,27.0,"Stiffness ,",,,,,,,,
2786,Fernando Pacheco,https://www.transfermarkt.com/fernando-pacheco/profil/spieler/172015,,,2019,24.0,"Corona virus ,",,,,,,,,
2787,Antonio Sivera,https://www.transfermarkt.com/antonio-sivera/profil/spieler/298197,,,2019,7.0,"Corona virus ,",,,,,,,,
2788,Lisandro Magallán,https://www.transfermarkt.com/lisandro-magallan/profil/spieler/66736,,,2019,70.0,"Hamstring Injury , Cruciate Ligament Rupture ,",,,,,,,,
2789,Rodrigo Ely,https://www.transfermarkt.com/rodrigo-ely/profil/spieler/176140,,,2019,195.0,"Muscular problems , Cruciate Ligament Rupture , Hamstring Injury ,",,,,,,,,
2790,Rubén Duarte,https://www.transfermarkt.com/ruben-duarte/profil/spieler/177046,,,2019,18.0,"Foot Injury ,",,,,,,,,
2791,Adrián Marín,https://www.transfermarkt.com/adrian-marin/profil/spieler/295414,,,2019,32.0,"Muscle Injury , Hamstring Injury ,",,,,,,,,
2792,Martín Aguirregabiria,https://www.transfermarkt.com/martin-aguirregabiria/profil/spieler/483573,,,2019,39.0,"Unknown Injury ,",,,,,,,,
2793,Ljubomir Fejsa,https://www.transfermarkt.com/ljubomir-fejsa/profil/spieler/46110,,,2019,104.0,"Hamstring Injury , Knee Injury , Bruised Hip , Calf Injury , Heel Bone Injury ,",,,,,,,,
2794,Jeando Fuchs,https://www.transfermarkt.com/jeando-fuchs/profil/spieler/375710,,,2019,95.0,"Groin Injury ,",,,,,,,,
2795,Pere Pons,https://www.transfermarkt.com/pere-pons/profil/spieler/242497,,,2019,10.0,"Knee Injury ,",,,,,,,,
2796,Tomás Pina,https://www.transfermarkt.com/tomas-pina/profil/spieler/139895,,,2019,66.0,"Hamstring Injury , Fractured Leg ,",,,,,,,,
2797,Mubarak Wakaso,https://www.transfermarkt.com/mubarak-wakaso/profil/spieler/45639,,,2019,24.0,"Broken wrist , Shoulder Injury ,",,,,,,,,
2798,Burgui,https://www.transfermarkt.com/burgui/profil/spieler/246277,,,2019,240.0,"Corona virus ,",,,,,,,,
2799,Aleix Vidal,https://www.transfermarkt.com/aleix-vidal/profil/spieler/88490,,,2019,85.0,"Muscle Injury , Bruised Knee , Muscle Injury ,",,,,,,,,
2800,Lucas Pérez,https://www.transfermarkt.com/lucas-perez/profil/spieler/73185,,,2019,31.0,"Ankle Injury , Foot Injury , Knock ,",,,,,,,,
2801,Sergio Postigo,https://www.transfermarkt.com/sergio-postigo/profil/spieler/158791,,,2019,103.0,"Hamstring Injury , Knee Injury , Muscle Injury , Muscle Injury ,",,,,,,,,
2802,Rober Pier,https://www.transfermarkt.com/rober-pier/profil/spieler/387129,,,2019,366.0,"Cruciate Ligament Injury ,",,,,,,,,
2803,Óscar Duarte,https://www.transfermarkt.com/oscar-duarte/profil/spieler/175323,,,2019,184.0,"Shoulder Injury , Rest , Knee Injury , Fractured Leg ,",,,,,,,,
2804,Toño García,https://www.transfermarkt.com/tono-garcia/profil/spieler/125931,,,2019,21.0,"Hamstring Injury , Muscle Injury ,",,,,,,,,
2805,Jorge Miramón,https://www.transfermarkt.com/jorge-miramon/profil/spieler/228917,,,2019,105.0,"Muscle Injury , Hamstring Injury , Muscle Injury ,",,,,,,,,
2806,Coke,https://www.transfermarkt.com/coke/profil/spieler/71905,,,2019,61.0,"Hip Injury , Muscle Injury ,",,,,,,,,
2807,Iván López,https://www.transfermarkt.com/ivan-lopez/profil/spieler/203778,,,2019,424.0,"Meniscal Injury , Cruciate Ligament Rupture ,",,,,,,,,
2808,Nikola Vukcevic,https://www.transfermarkt.com/nikola-vukcevic/profil/spieler/151470,,,2019,84.0,"Lumbago , Muscle Injury , Lumbago , Tear in the abductor muscle ,",,,,,,,,
2809,Gonzalo Melero,https://www.transfermarkt.com/gonzalo-melero/profil/spieler/162056,,,2019,121.0,"Torn Muscle Fibre , Muscle Injury ,",,,,,,,,
2810,Rubén Rochina,https://www.transfermarkt.com/ruben-rochina/profil/spieler/67548,,,2019,37.0,"Ankle Injury , Muscle Injury ,",,,,,,,,
2811,Hernâni,https://www.transfermarkt.com/hernani/profil/spieler/172142,,,2019,18.0,"Torn Muscle Fibre ,",,,,,,,,
2812,Joaquín Fernández,https://www.transfermarkt.com/joaquin-fernandez/profil/spieler/221321,,,2019,74.0,"Cruciate Ligament Injury , Corona virus , Muscle Injury ,",,,,,,,,
2813,Pedro Porro,https://www.transfermarkt.com/pedro-porro/profil/spieler/553875,,,2019,31.0,"Knock ,",,,,,,,,
2814,Antoñito,https://www.transfermarkt.com/antonito/profil/spieler/62144,,,2019,4.0,"Flu ,",,,,,,,,
2815,Javi Moyano,https://www.transfermarkt.com/javi-moyano/profil/spieler/71204,,,2019,39.0,"Tear in the abductor muscle , Calf Injury ,",,,,,,,,
2816,Luismi Sánchez,https://www.transfermarkt.com/luismi-sanchez/profil/spieler/207922,,,2019,282.0,"Ankle Injury , Knee Injury ,",,,,,,,,
2817,Rubén Alcaraz,https://www.transfermarkt.com/ruben-alcaraz/profil/spieler/247250,,,2019,7.0,"Knee Injury ,",,,,,,,,
2818,Anuar,https://www.transfermarkt.com/anuar/profil/spieler/327126,,,2019,61.0,"Cruciate Ligament Injury ,",,,,,,,,
2819,Toni Villa,https://www.transfermarkt.com/toni-villa/profil/spieler/337066,,,2019,59.0,"Cruciate Ligament Injury ,",,,,,,,,
2820,Óscar Plano,https://www.transfermarkt.com/oscar-plano/profil/spieler/221309,,,2019,26.0,"Hamstring Injury ,",,,,,,,,
2821,Pablo Hervías,https://www.transfermarkt.com/pablo-hervias/profil/spieler/142027,,,2019,194.0,"Fitness , Knee Injury ,",,,,,,,,
2822,Enes Ünal,https://www.transfermarkt.com/enes-unal/profil/spieler/251106,,,2019,69.0,"Cruciate Ligament Rupture , Muscle Injury ,",,,,,,,,
2823,Sandro Ramírez,https://www.transfermarkt.com/sandro-ramirez/profil/spieler/199369,,,2019,53.0,"Muscular problems , Muscle Injury , Muscle Injury , Leg Injury ,",,,,,,,,
2824,Stiven Plaza,https://www.transfermarkt.com/stiven-plaza/profil/spieler/591375,,,2019,71.0,"Hamstring Injury ,",,,,,,,,
2825,Martin Valjent,https://www.transfermarkt.com/martin-valjent/profil/spieler/277384,,,2019,16.0,"Unknown Injury ,",,,,,,,,
2826,Xisco Campos,https://www.transfermarkt.com/xisco-campos/profil/spieler/70946,,,2019,30.0,"Head Injury ,",,,,,,,,
2827,Lumor,https://www.transfermarkt.com/lumor/profil/spieler/344393,,,2019,29.0,"Unknown Injury , Unknown Injury ,",,,,,,,,
2828,Takefusa Kubo,https://www.transfermarkt.com/takefusa-kubo/profil/spieler/405398,,,2019,5.0,"Shoulder Injury ,",,,,,,,,
2829,Cucho Hernández,https://www.transfermarkt.com/cucho-hernandez/profil/spieler/459463,,,2019,189.0,"Knee Problems , Metatarsal Fracture ,",,,,,,,,
2830,Pablo Chavarría,https://www.transfermarkt.com/pablo-chavarria/profil/spieler/118732,,,2019,20.0,"Muscle Injury ,",,,,,,,,
2831,Álex Alegría,https://www.transfermarkt.com/alex-alegria/profil/spieler/178187,,,2019,11.0,"Corona virus ,",,,,,,,,
2832,Aridane Hernández,https://www.transfermarkt.com/aridane-hernandez/profil/spieler/82503,,,2019,21.0,"Calf Injury ,",,,,,,,,
2833,Facundo Roncaglia,https://www.transfermarkt.com/facundo-roncaglia/profil/spieler/61546,,,2019,21.0,"Muscle Injury ,",,,,,,,,
2834,Raúl Navas,https://www.transfermarkt.com/raul-navas/profil/spieler/142419,,,2019,65.0,"Knee Injury ,",,,,,,,,
2835,Unai García,https://www.transfermarkt.com/unai-garcia/profil/spieler/197122,,,2019,214.0,"Corona virus ,",,,,,,,,
2836,Pervis Estupiñán,https://www.transfermarkt.com/pervis-estupinan/profil/spieler/349599,,,2019,76.0,"Muscle Injury , Muscle Injury ,",,,,,,,,
2837,Toni Lato,https://www.transfermarkt.com/toni-lato/profil/spieler/320271,,,2019,7.0,"Muscle Injury ,",,,,,,,,
2838,Nacho Vidal,https://www.transfermarkt.com/nacho-vidal/profil/spieler/216870,,,2019,17.0,"Muscular problems ,",,,,,,,,
2839,Darko Brasanac,https://www.transfermarkt.com/darko-brasanac/profil/spieler/95641,,,2019,28.0,"Cruciate Ligament Rupture , Corona virus ,",,,,,,,,
2840,Fran Mérida,https://www.transfermarkt.com/fran-merida/profil/spieler/42920,,,2019,49.0,"Muscle Injury , Muscle Injury ,",,,,,,,,
2841,Iñigo Pérez,https://www.transfermarkt.com/inigo-perez/profil/spieler/71579,,,2019,49.0,"Corona virus ,",,,,,,,,
2842,Rober Ibáñez,https://www.transfermarkt.com/rober-ibanez/profil/spieler/242532,,,2019,17.0,"Tear in the abductor muscle ,",,,,,,,,
2843,Chimy Ávila,https://www.transfermarkt.com/chimy-avila/profil/spieler/167721,,,2019,38.0,"Muscular problems , Muscle Injury ,",,,,,,,,
2844,Marc Cardona,https://www.transfermarkt.com/marc-cardona/profil/spieler/443222,,,2019,95.0,"Unknown Injury , Groin Injury , Unknown Injury ,",,,,,,,,
2845,Neyder Lozano,https://www.transfermarkt.com/neyder-lozano/profil/spieler/468700,,,2019,54.0,"Tibia Fracture ,",,,,,,,,
2846,Ismail Köybasi,https://www.transfermarkt.com/ismail-koybasi/profil/spieler/74641,,,2019,31.0,"Unknown Injury ,",,,,,,,,
2847,Maxime Gonalons,https://www.transfermarkt.com/maxime-gonalons/profil/spieler/60542,,,2019,214.0,"Muscle Injury , Muscle Injury , Tear in the abductor muscle , Tear in the abductor muscle ,",,,,,,,,
2848,Darwin Machís,https://www.transfermarkt.com/darwin-machis/profil/spieler/211251,,,2019,8.0,"Hamstring Injury ,",,,,,,,,
2849,Roberto Soldado,https://www.transfermarkt.com/roberto-soldado/profil/spieler/34870,,,2019,26.0,"Muscle Injury ,",,,,,,,,
2850,Marko Dmitrović,https://www.transfermarkt.com/marko-dmitrovi%C4%87/profil/spieler/94308,,,2019,154.0,"Groin Injury , Groin Injury , Groin Injury , Mononucleosis , Groin Injury , Groin Injury ,",,,,,,,,
2851,Yoel Rodríguez,https://www.transfermarkt.com/yoel-rodriguez/profil/spieler/58115,,,2019,14.0,"Bruised Knee , Cruciate Ligament Rupture ,",,,,,,,,
2852,Paulo Oliveira,https://www.transfermarkt.com/paulo-oliveira/profil/spieler/139336,,,2019,14.0,"Hamstring Injury ,",,,,,,,,
2853,Pedro Bigas,https://www.transfermarkt.com/pedro-bigas/profil/spieler/203043,,,2019,122.0,"Knee Injury , Muscle Injury , Calf Injury ,",,,,,,,,
2854,Anaitz Arbilla,https://www.transfermarkt.com/anaitz-arbilla/profil/spieler/71548,,,2019,75.0,"Muscle Injury ,",,,,,,,,
2855,Iván Ramis,https://www.transfermarkt.com/ivan-ramis/profil/spieler/26066,,,2019,115.0,"Knee Injury , Hamstring Injury , Muscle Injury , Muscle Injury , Muscle Injury ,",,,,,,,,
2856,Rafa Soares,https://www.transfermarkt.com/rafa-soares/profil/spieler/198006,,,2019,31.0,"Knee Problems ,",,,,,,,,
2857,Pape Diop,https://www.transfermarkt.com/pape-diop/profil/spieler/39907,,,2019,31.0,"Muscle Injury , Muscle Injury , Muscle Injury ,",,,,,,,,
2858,Gonzalo Escalante,https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,,,2019,37.0,"Muscle Injury ,",,,,,,,,
2859,Takashi Inui,https://www.transfermarkt.com/takashi-inui/profil/spieler/98249,,,2019,17.0,"Knee Injury , Hip Injury ,",,,,,,,,
2860,Fabián Orellana,https://www.transfermarkt.com/fabian-orellana/profil/spieler/60890,,,2019,42.0,"Muscle Injury , Muscle Injury ,",,,,,,,,
2861,Pedro León,https://www.transfermarkt.com/pedro-leon/profil/spieler/51587,,,2019,396.0,"Foot Injury , Torn Muscle Fibre ,",,,,,,,,
2862,Kike García,https://www.transfermarkt.com/kike-garcia/profil/spieler/93936,,,2019,38.0,"Corona virus , Hamstring Injury ,",,,,,,,,
2863,Charles,https://www.transfermarkt.com/charles/profil/spieler/154059,,,2019,22.0,"Leg Injury , Calf Strain ,",,,,,,,,
2864,Quique González,https://www.transfermarkt.com/quique-gonzalez/profil/spieler/79352,,,2019,36.0,"Muscle Injury , Torn Muscle ,",,,,,,,,
2865,Ederson,https://www.transfermarkt.com/ederson/profil/spieler/238223,,,2020,,,30.0,"Virus Infection , Ill , Ill ,",,,,,,
2866,Zack Steffen,https://www.transfermarkt.com/zack-steffen/profil/spieler/221624,,,2020,,,240.0,"Knee Surgery , Knee Problems , Corona virus ,",,,,,,
2867,Aymeric Laporte,https://www.transfermarkt.com/aymeric-laporte/profil/spieler/176553,,,2020,,,390.0,"Ill , Knee Surgery , Strain , Knock ,",,,,,,
2868,Nathan Aké,https://www.transfermarkt.com/nathan-ake/profil/spieler/177476,,,2020,,,52.0,"Hamstring Injury , Biceps femoris muscle injury ,",,,,,,
2869,John Stones,https://www.transfermarkt.com/john-stones/profil/spieler/186590,,,2020,,,67.0,"Hip Injury , Hamstring Injury , Hamstring Injury ,",,,,,,
2870,Eric García,https://www.transfermarkt.com/eric-garcia/profil/spieler/466794,,,2020,,,12.0,"Hamstring Injury ,",,,,,,
2871,Nicolás Otamendi,https://www.transfermarkt.com/nicolas-otamendi/profil/spieler/54781,,,2020,,,23.0,"Corona virus , Knock , Knock ,",,,,,,
2872,Philippe Sandler,https://www.transfermarkt.com/philippe-sandler/profil/spieler/340460,,,2020,,,321.0,"Unknown Injury , Unknown Injury ,",,,,,,
2873,Oleksandr Zinchenko,https://www.transfermarkt.com/oleksandr-zinchenko/profil/spieler/203853,,,2020,,,115.0,"Disrupted Calf Muscle , Unknown Injury , Calf Injury , Knee Problems , Corona virus , Unknown Injury , Fitness ,",,,,,,
2874,Benjamin Mendy,https://www.transfermarkt.com/benjamin-mendy/profil/spieler/157495,,,2020,,,84.0,"Muscle Injury , Knock , Quarantine , Foot Injury , Knee Injury ,",,,,,,
2875,Kyle Walker,https://www.transfermarkt.com/kyle-walker/profil/spieler/95424,,,2020,,,21.0,"Fitness ,",,,,,,
2876,Rodri,https://www.transfermarkt.com/rodri/profil/spieler/357565,,,2020,,,18.0,"Knock ,",,,,,,
2877,Fernandinho,https://www.transfermarkt.com/fernandinho/profil/spieler/26267,,,2020,,,9.0,"Knock ,",,,,,,
2878,Ilkay Gündogan,https://www.transfermarkt.com/ilkay-gundogan/profil/spieler/53622,,,2020,,,17.0,"Hamstring Injury , groin strain , Ankle Injury , Corona virus ,",,,,,,
2879,Felix Nmecha,https://www.transfermarkt.com/felix-nmecha/profil/spieler/406640,,,2020,,,122.0,"Ankle problems ,",,,,,,
2880,Kevin De Bruyne,https://www.transfermarkt.com/kevin-de-bruyne/profil/spieler/88755,,,2020,,,24.0,"Muscle partial avulsion , Bruised Foot ,",,,,,,
2881,Raheem Sterling,https://www.transfermarkt.com/raheem-sterling/profil/spieler/134425,,,2020,,,22.0,"Hamstring Injury ,",,,,,,
2882,Phil Foden,https://www.transfermarkt.com/phil-foden/profil/spieler/406635,,,2020,,,10.0,"Appendectomy ,",,,,,,
2883,Gabriel Jesus,https://www.transfermarkt.com/gabriel-jesus/profil/spieler/363205,,,2020,,,32.0,"Knee Injury , Knee Injury ,",,,,,,
2884,Sergio Agüero,https://www.transfermarkt.com/sergio-aguero/profil/spieler/26399,,,2020,,,163.0,"Heart Condition , Calf Injury , Corona virus ,",,,,,,
2885,Alisson,https://www.transfermarkt.com/alisson/profil/spieler/105470,,,2020,,,147.0,"Corona virus , Ill ,",,,,,,
2886,Vitezslav Jaros,https://www.transfermarkt.com/vitezslav-jaros/profil/spieler/486604,,,2020,,,336.0,"Elbow Injury , Elbow Injury ,",,,,,,
2887,Virgil van Dijk,https://www.transfermarkt.com/virgil-van-dijk/profil/spieler/139208,,,2020,,,3.0,"Hamstring Injury ,",,,,,,
2888,Joe Gomez,https://www.transfermarkt.com/joe-gomez/profil/spieler/256178,,,2020,,,2.0,"Muscle Injury , Patella problems ,",,,,,,
2889,Ozan Kabak,https://www.transfermarkt.com/ozan-kabak/profil/spieler/361260,,,2020,,,139.0,"Hamstring Injury , Influenza , Muscle Injury , groin strain , Vertebra injury ,",,,,,,
2890,Joel Matip,https://www.transfermarkt.com/joel-matip/profil/spieler/82105,,,2020,,,80.0,"Calf Injury ,",,,,,,
2891,Nathaniel Phillips,https://www.transfermarkt.com/nathaniel-phillips/profil/spieler/371814,,,2020,,,11.0,"Cheekbone Fracture , Knock ,",,,,,,
2892,Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/257097,,,2020,,,61.0,"Knock , Minor Knock ,",,,,,,
2893,Andrew Robertson,https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803,,,2020,,,11.0,"Knee Injury ,",,,,,,
2894,Trent Alexander-Arnold,https://www.transfermarkt.com/trent-alexander-arnold/profil/spieler/314353,,,2020,,,7.0,"Ankle problems ,",,,,,,
2895,Neco Williams,https://www.transfermarkt.com/neco-williams/profil/spieler/503680,,,2020,,,10.0,"Facial Fracture , Ankle Injury , Ill ,",,,,,,
2896,Fabinho,https://www.transfermarkt.com/fabinho/profil/spieler/225693,,,2020,,,51.0,"Thigh Problems ,",,,,,,
2897,Marko Grujic,https://www.transfermarkt.com/marko-grujic/profil/spieler/222813,,,2020,,,14.0,"Muscle Injury ,",,,,,,
2898,Naby Keïta,https://www.transfermarkt.com/naby-keita/profil/spieler/302215,,,2020,,,112.0,"Tear in the abductor muscle , Unknown Injury , Knock , Muscle Injury , Hamstring Injury , Knee Problems , Hamstring Injury , Knock ,",,,,,,
2899,Georginio Wijnaldum,https://www.transfermarkt.com/georginio-wijnaldum/profil/spieler/49499,,,2020,,,22.0,"Hamstring Injury , Tibia Fracture ,",,,,,,
2900,Thiago,https://www.transfermarkt.com/thiago/profil/spieler/60444,,,2020,,,56.0,"Hip Injury , Problems with the hip flexor , Hamstring Injury ,",,,,,,
2901,Jordan Henderson,https://www.transfermarkt.com/jordan-henderson/profil/spieler/61651,,,2020,,,72.0,"Hamstring Injury , Ill ,",,,,,,
2902,Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,,,2020,,,50.0,"Hamstring Injury , Knee Injury , Knock , Ankle Injury , Head Injury , Knock ,",,,,,,
2903,James Milner,https://www.transfermarkt.com/james-milner/profil/spieler/3333,,,2020,,,59.0,"Hamstring Injury , Concussion , Hamstring Injury ,",,,,,,
2904,Xherdan Shaqiri,https://www.transfermarkt.com/xherdan-shaqiri/profil/spieler/86792,,,2020,,,438.0,"Muscular problems , Hamstring Injury , Calf Injury , Muscle Injury , Calf Injury ,",,,,,,
2905,Ben Woodburn,https://www.transfermarkt.com/ben-woodburn/profil/spieler/344015,,,2020,,,146.0,"Ill ,",,,,,,
2906,Sadio Mané,https://www.transfermarkt.com/sadio-mane/profil/spieler/200512,,,2020,,,57.0,"Inflamed head of fibula , Knock , Corona virus , Hamstring Injury ,",,,,,,
2907,Diogo Jota,https://www.transfermarkt.com/diogo-jota/profil/spieler/340950,,,2020,,,49.0,"Calf Injury , Hamstring Injury ,",,,,,,
2908,Takumi Minamino,https://www.transfermarkt.com/takumi-minamino/profil/spieler/165793,,,2020,,,36.0,"Muscular problems , Thigh Problems ,",,,,,,
2909,Mohamed Salah,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,,,2020,,,54.0,"Corona virus , Ankle Injury , Ankle problems , Concussion ,",,,,,,
2910,Harry Wilson,https://www.transfermarkt.com/harry-wilson/profil/spieler/279455,,,2020,,,20.0,"Knee Injury ,",,,,,,
2911,Rhian Brewster,https://www.transfermarkt.com/rhian-brewster/profil/spieler/406560,,,2020,,,45.0,"Hamstring Injury ,",,,,,,
2912,Divock Origi,https://www.transfermarkt.com/divock-origi/profil/spieler/148368,,,2020,,,12.0,"Adductor problems ,",,,,,,
2913,Edouard Mendy,https://www.transfermarkt.com/edouard-mendy/profil/spieler/442531,,,2020,,,67.0,"Shoulder Injury , Knock ,",,,,,,
2914,Nathan Baxter,https://www.transfermarkt.com/nathan-baxter/profil/spieler/342050,,,2020,,,121.0,"Shoulder Injury ,",,,,,,
2915,Andreas Christensen,https://www.transfermarkt.com/andreas-christensen/profil/spieler/196948,,,2020,,,40.0,"Muscle Injury , Sprained ankle , Cold , Achilles tendon problems , Corona virus ,",,,,,,
2916,Antonio Rüdiger,https://www.transfermarkt.com/antonio-rudiger/profil/spieler/86202,,,2020,,,238.0,"Groin Injury , Groin Injury , Knock , Knee Injury ,",,,,,,
2917,Fikayo Tomori,https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254,,,2020,,,36.0,"Hip Injury , Meniscal Injury ,",,,,,,
2918,Thiago Silva,https://www.transfermarkt.com/thiago-silva/profil/spieler/29241,,,2020,,,40.0,"Ligament Injury , Knee Injury , Corona virus , Knee Problems ,",,,,,,
2919,Jake Clarke-Salter,https://www.transfermarkt.com/jake-clarke-salter/profil/spieler/316551,,,2020,,,186.0,"Hamstring Injury , Calf Injury ,",,,,,,
2920,Ben Chilwell,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,,,2020,,,31.0,"Hamstring Injury , Hamstring Injury , Ruptured cruciate ligament ,",,,,,,
2921,Marcos Alonso,https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515,,,2020,,,28.0,"Corona virus ,",,,,,,
2922,Emerson Palmieri,https://www.transfermarkt.com/emerson-palmieri/profil/spieler/181778,,,2020,,,40.0,"Corona virus ,",,,,,,
2923,Reece James,https://www.transfermarkt.com/reece-james/profil/spieler/472423,,,2020,,,259.0,"Hamstring Injury , Hamstring Injury , Thigh Problems , Ill , Hamstring Injury , Knee Injury ,",,,,,,
2924,César Azpilicueta,https://www.transfermarkt.com/cesar-azpilicueta/profil/spieler/57500,,,2020,,,45.0,"Head Injury , Corona virus ,",,,,,,
2925,N'Golo Kanté,https://www.transfermarkt.com/ngolo-kante/profil/spieler/225083,,,2020,,,246.0,"Groin Injury , Fitness , Hamstring Injury , Knee Problems , Knock , Corona virus , Knee Problems , Corona virus , Groin Injury , Muscle Injury ,",,,,,,
2926,Ethan Ampadu,https://www.transfermarkt.com/ethan-ampadu/profil/spieler/392771,,,2020,,,255.0,"Groin Injury , Knock , Back Injury ,",,,,,,
2927,Mateo Kovacic,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,,,2020,,,116.0,"Knock , Ill , Calf Problems , Rest ,",,,,,,
2928,Ross Barkley,https://www.transfermarkt.com/ross-barkley/profil/spieler/131978,,,2020,,,57.0,"Hamstring Injury , Ill ,",,,,,,
2929,Mason Mount,https://www.transfermarkt.com/mason-mount/profil/spieler/346483,,,2020,,,4.0,"Unknown Injury , Pelvis Injury ,",,,,,,
2930,Kai Havertz,https://www.transfermarkt.com/kai-havertz/profil/spieler/309400,,,2020,,,25.0,"Knee Injury , Influenza , Corona virus ,",,,,,,
2931,Hakim Ziyech,https://www.transfermarkt.com/hakim-ziyech/profil/spieler/217111,,,2020,,,40.0,"Rest , Achilles tendon problems , Shoulder Injury ,",,,,,,
2932,Callum Hudson-Odoi,https://www.transfermarkt.com/callum-hudson-odoi/profil/spieler/392768,,,2020,,,98.0,"Unknown Injury , Knock , Knee Problems , Achilles tendon problems ,",,,,,,
2933,Izzy Brown,https://www.transfermarkt.com/izzy-brown/profil/spieler/245805,,,2020,,,32.0,"Knee Injury ,",,,,,,
2934,Charly Musonda Jr.,https://www.transfermarkt.com/charly-musonda-jr-/profil/spieler/177862,,,2020,,,759.0,"Muscle Injury ,",,,,,,
2935,Christian Pulisic,https://www.transfermarkt.com/christian-pulisic/profil/spieler/315779,,,2020,,,172.0,"Knee Problems , Ill , Ankle Injury , Corona virus , Muscle Injury ,",,,,,,
2936,Timo Werner,https://www.transfermarkt.com/timo-werner/profil/spieler/170527,,,2020,,,14.0,"Ankle problems , Cold ,",,,,,,
2937,Tammy Abraham,https://www.transfermarkt.com/tammy-abraham/profil/spieler/331726,,,2020,,,126.0,"Cruciate Ligament Injury , Shoulder Injury , Eye Injury , Muscular problems , Shoulder Injury ,",,,,,,
2938,Olivier Giroud,https://www.transfermarkt.com/olivier-giroud/profil/spieler/82442,,,2020,,,78.0,"Calf Problems , Distortion of the ankle , Torn Muscle Fibre ,",,,,,,
2939,David de Gea,https://www.transfermarkt.com/david-de-gea/profil/spieler/59377,,,2020,,,3.0,"Knee Injury ,",,,,,,
2940,Joel Pereira,https://www.transfermarkt.com/joel-pereira/profil/spieler/192611,,,2020,,,29.0,"Inguinal Hernia , Knock ,",,,,,,
2941,Lee Grant,https://www.transfermarkt.com/lee-grant/profil/spieler/13460,,,2020,,,274.0,"Knock , Wirst Injury ,",,,,,,
2942,Victor Lindelöf,https://www.transfermarkt.com/victor-lindelof/profil/spieler/184573,,,2020,,,14.0,"Back trouble , Ill , Corona virus ,",,,,,,
2943,Eric Bailly,https://www.transfermarkt.com/eric-bailly/profil/spieler/286384,,,2020,,,174.0,"Dead Leg , Thigh Problems ,",,,,,,
2944,Axel Tuanzebe,https://www.transfermarkt.com/axel-tuanzebe/profil/spieler/342046,,,2020,,,113.0,"Unknown Injury , Lumbago ,",,,,,,
2945,Phil Jones,https://www.transfermarkt.com/phil-jones/profil/spieler/117996,,,2020,,,954.0,"Knee Injury , Knock , Knock , Ill ,",,,,,,
2946,Luke Shaw,https://www.transfermarkt.com/luke-shaw/profil/spieler/183288,,,2020,,,91.0,"Muscle Injury , Unknown Injury , Leg Injury ,",,,,,,
2947,Brandon Williams,https://www.transfermarkt.com/brandon-williams/profil/spieler/507700,,,2020,,,4.0,"Unknown Injury ,",,,,,,
2948,Aaron Wan-Bissaka,https://www.transfermarkt.com/aaron-wan-bissaka/profil/spieler/477758,,,2020,,,37.0,"Back trouble , Ill , Hand Injury ,",,,,,,
2949,Diogo Dalot,https://www.transfermarkt.com/diogo-dalot/profil/spieler/357147,,,2020,,,264.0,"Hamstring Injury , Groin Injury , Knock , Hip Injury , Knock , Unknown Injury ,",,,,,,
2950,Timothy Fosu-Mensah,https://www.transfermarkt.com/timothy-fosu-mensah/profil/spieler/315131,,,2020,,,48.0,"Hamstring Injury ,",,,,,,
2951,Scott McTominay,https://www.transfermarkt.com/scott-mctominay/profil/spieler/315969,,,2020,,,80.0,"Unknown Injury , Unknown Injury ,",,,,,,
2952,Nemanja Matic,https://www.transfermarkt.com/nemanja-matic/profil/spieler/74683,,,2020,,,52.0,"Rest ,",,,,,,
2953,Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,,,2020,,,299.0,"Unknown Injury , Hamstring Injury , Tear in the abductor muscle , Groin Strain , Thigh Muscle Strain ,",,,,,,
2954,Donny van de Beek,https://www.transfermarkt.com/donny-van-de-beek/profil/spieler/288255,,,2020,,,32.0,"Knee Injury ,",,,,,,
2955,Jesse Lingard,https://www.transfermarkt.com/jesse-lingard/profil/spieler/141660,,,2020,,,70.0,"Hamstring Injury , Bruise , Ill , Hamstring Injury , Ill , Knee Injury ,",,,,,,
2956,Marcus Rashford,https://www.transfermarkt.com/marcus-rashford/profil/spieler/258923,,,2020,,,149.0,"Leg Injury , Muscle Injury ,",,,,,,
